Model:	LI-7810
SN:	TG10-01166
Software Version:	2.0.22
Timestamp:	2021-04-08 14:26:25
Timezone:	Europe/Berlin
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1617895188	82417964	41625	0	2021-04-08	17:19:48	24820.6	503.972	1994.81	40.0523	55.0003	27.9811	43.5633	0.00394234	13.6899	54.5004	-71.5	0.0254226	23.7607	  8
DATA	1617895189	82417964	41629	0	2021-04-08	17:19:49	24818.6	502.48	1994.4	40.0523	55.0003	27.9819	43.5633	0.00393578	13.6902	54.5005	150	0.0254226	23.7607	 75
DATA	1617895190	82417964	41633	0	2021-04-08	17:19:50	24820	504.862	1994.68	40.0539	55.0003	27.9832	43.5633	0.00393952	13.6893	54.5005	-138.25	0.0254226	23.76	163
DATA	1617895191	82417964	41637	0	2021-04-08	17:19:51	24821.9	501.675	1994.69	40.0519	55.0003	27.9832	43.5633	0.00394017	13.6892	54.5005	13.75	0.0254226	23.7607	 14
DATA	1617895192	82417964	41641	0	2021-04-08	17:19:52	24822.1	503.169	1994.52	40.0527	55.0003	27.9836	43.5633	0.00393722	13.69	54.5005	-78.5	0.0254226	23.7607	152
DATA	1617895193	82073926	41645	0	2021-04-08	17:19:53	24821.8	504.029	1994.99	40.0527	55.0003	27.9832	43.5633	0.0039253	13.6888	54.5005	46.75	0.0254226	23.7611	222
DATA	1617895194	82073926	41649	0	2021-04-08	17:19:54	24817.2	501.622	1994.36	40.0523	55.0003	27.9823	43.5633	0.00393098	13.6894	54.5005	0.25	0.0254226	23.7611	202
DATA	1617895195	82073926	41653	0	2021-04-08	17:19:55	24820	503.523	1994.83	40.0519	55.0003	27.9832	43.5633	0.00394798	13.6901	54.5005	-204.5	0.0254226	23.76	102
DATA	1617895196	82073926	41657	0	2021-04-08	17:19:56	24818.3	501.567	1994.67	40.0531	55.0003	27.9819	43.5633	0.00392689	13.6895	54.5005	-144.25	0.0254226	23.7604	125
DATA	1617895197	82073926	41661	0	2021-04-08	17:19:57	24817.4	503.293	1994.54	40.0515	55.0003	27.9823	43.5633	0.00394345	13.6897	54.5005	46.75	0.0254226	23.76	175
DATA	1617895198	82073926	41665	0	2021-04-08	17:19:58	24815.4	503.561	1995	40.0531	55.0003	27.9836	43.5633	0.00393441	13.6896	54.5005	-50	0.0254226	23.76	166
DATA	1617895199	82073926	41669	0	2021-04-08	17:19:59	24812.4	501.835	1994.51	40.0519	55.0003	27.986	43.5633	0.00394134	13.6895	54.5005	-50	0.0254226	23.7607	119
DATA	1617895200	82073926	41673	0	2021-04-08	17:20:00	24816.1	503.585	1994.86	40.0519	55.0003	27.9869	43.5633	0.0039301	13.6895	54.5005	-183.25	0.0254226	23.76	190
DATA	1617895201	81739902	41677	0	2021-04-08	17:20:01	24815.7	501.794	1994.77	40.0523	55.0003	27.984	43.5633	0.00394061	13.6895	54.5005	-177.25	0.0254226	23.7607	 44
DATA	1617895202	81739902	41681	0	2021-04-08	17:20:02	24815.9	503.656	1994.37	40.0523	55.0003	27.9848	43.5633	0.00394447	13.6897	54.5005	-204.25	0.0254226	23.7604	 92
DATA	1617895203	81739902	41685	0	2021-04-08	17:20:03	24816.8	503.422	1994.84	40.0531	55.0003	27.9844	43.5633	0.00394236	13.6899	54.5005	-87.25	0.0254226	23.7604	 45
DATA	1617895204	81739902	41689	0	2021-04-08	17:20:04	24816.3	503.058	1994.56	40.0523	55.0003	27.9852	43.5633	0.00393172	13.6902	54.5005	-178.25	0.0254226	23.7607	 85
DATA	1617895205	81739902	41693	0	2021-04-08	17:20:05	24819.7	504.593	1994.78	40.0527	55.0003	27.9836	43.5633	0.00394268	13.6891	54.5005	-208.75	0.0254226	23.7596	124
DATA	1617895206	81739902	41697	0	2021-04-08	17:20:06	24819.6	501.852	1994.42	40.0523	55.0003	27.9844	43.5633	0.00393585	13.6893	54.5005	-86	0.0254226	23.7607	164
DATA	1617895207	81739902	41701	0	2021-04-08	17:20:07	24819.7	504.206	1994.54	40.0523	55.0003	27.9827	43.5633	0.00394817	13.6893	54.5005	-152.5	0.0254226	23.76	190
DATA	1617895208	81398963	41705	0	2021-04-08	17:20:08	24818.6	504.109	1994.65	40.0527	55.0003	27.9832	43.5633	0.00393986	13.6901	54.5005	-159.75	0.0254226	23.7604	108
DATA	1617895209	81398963	41709	0	2021-04-08	17:20:09	24820	503.488	1994.52	40.0527	55.0003	27.9832	43.5633	0.00394477	13.6898	54.5005	-141.5	0.0254226	23.76	115
DATA	1617895210	81398963	41713	0	2021-04-08	17:20:10	24821.8	504.158	1994.65	40.0527	55.0003	27.9827	43.5633	0.00393855	13.6898	54.5005	23	0.0254226	23.7604	106
DATA	1617895211	81398963	41717	0	2021-04-08	17:20:11	24819.4	501.982	1994.89	40.0523	55.0003	27.9827	43.5633	0.00393597	13.6893	54.5005	-69.5	0.0254226	23.7611	 13
DATA	1617895212	81398963	41721	0	2021-04-08	17:20:12	24821	504.4	1994.72	40.0527	55.0003	27.984	43.5633	0.00395624	13.6901	54.5005	-238	0.0254226	23.7604	184
DATA	1617895213	81398963	41725	0	2021-04-08	17:20:13	24822.1	502.952	1994.75	40.0523	55.0003	27.9819	43.5633	0.00393917	13.6896	54.5005	-183.5	0.0254226	23.7607	 50
DATA	1617895214	81398963	41729	0	2021-04-08	17:20:14	24819.3	503.701	1994.43	40.0519	55.0003	27.9836	43.5633	0.00393957	13.6898	54.5005	-111.75	0.0254226	23.76	  5
DATA	1617895215	81398963	41733	0	2021-04-08	17:20:15	24823.6	504.475	1994.92	40.0531	55.0003	27.9832	43.5633	0.00395007	13.6889	54.5005	-172.25	0.0254226	23.7607	 96
DATA	1617895216	81068992	41737	0	2021-04-08	17:20:16	24824.1	502.281	1994.56	40.0523	55.0003	27.9827	43.5633	0.00394091	13.6906	54.5005	-138.25	0.0254226	23.7604	 83
DATA	1617895217	81068992	41741	0	2021-04-08	17:20:17	24826.4	503.752	1994.73	40.0527	55.0003	27.9811	43.5633	0.00394668	13.6892	54.5005	-70.25	0.0254226	23.7607	 49
DATA	1617895218	81068992	41745	0	2021-04-08	17:20:18	24823	503.014	1994.84	40.0523	55.0003	27.9811	43.5633	0.0039321	13.6893	54.5005	-105.5	0.0254226	23.7604	128
DATA	1617895219	81068992	41749	0	2021-04-08	17:20:19	24824.2	503.865	1994.47	40.0519	55.0003	27.9815	43.5633	0.00394454	13.6895	54.5005	-136	0.0254226	23.7607	222
DATA	1617895220	81068992	41753	0	2021-04-08	17:20:20	24825.9	504.011	1994.73	40.0519	55.0003	27.9803	43.5633	0.00394114	13.6897	54.5005	-44.25	0.0254226	23.7604	 24
DATA	1617895221	81068992	41757	0	2021-04-08	17:20:21	24825.7	503.341	1994.51	40.0527	55.0003	27.9815	43.5633	0.00394319	13.6889	54.5005	-0.5	0.0254226	23.7604	189
DATA	1617895222	81068992	41761	0	2021-04-08	17:20:22	24829.9	504.921	1994.96	40.0519	55.0003	27.9815	43.5633	0.00394705	13.6899	54.5005	-85.75	0.0254226	23.7604	 67
DATA	1617895223	80718994	41765	0	2021-04-08	17:20:23	24828	502.979	1994.72	40.0527	55.0003	27.9807	43.5633	0.00394438	13.6895	54.5005	35	0.0254226	23.7596	 38
DATA	1617895224	80718994	41769	0	2021-04-08	17:20:24	24827.4	504.418	1994.59	40.0539	55.0003	27.9832	43.5633	0.00393156	13.6893	54.5005	81.75	0.0254226	23.7604	 20
DATA	1617895225	80718994	41773	0	2021-04-08	17:20:25	24829.4	504.813	1994.98	40.0531	55.0003	27.9832	43.5633	0.00391094	13.6896	54.5005	-54.75	0.0254226	23.76	216
DATA	1617895226	80718994	41777	0	2021-04-08	17:20:26	24827.2	502.179	1994.55	40.0539	55.0003	27.9823	43.5633	0.00389197	13.6892	54.5005	-65	0.0254226	23.76	 77
DATA	1617895227	80718994	41781	0	2021-04-08	17:20:27	24831.2	504.182	1994.75	40.0543	55.0003	27.9832	43.5633	0.00390363	13.6895	54.5005	-110.25	0.0254226	23.7611	 82
DATA	1617895228	80718994	41785	0	2021-04-08	17:20:28	24829.1	503.149	1994.8	40.0535	55.0003	27.984	43.5633	0.00390505	13.6893	54.5005	59.5	0.0254226	23.7604	119
DATA	1617895229	80718994	41789	0	2021-04-08	17:20:29	24830.9	505.432	1994.74	40.0539	55.0003	27.984	43.5633	0.00391557	13.6897	54.5005	-55.25	0.0254226	23.76	180
DATA	1617895230	80718994	41793	0	2021-04-08	17:20:30	24832.4	504.153	1995.06	40.0543	55.0003	27.9827	43.5633	0.00391944	13.6895	54.5005	-6	0.0254226	23.7596	106
DATA	1617895231	80389022	41797	0	2021-04-08	17:20:31	24825.9	503.231	1994.63	40.0543	55.0003	27.9827	43.5633	0.0039205	13.6894	54.5005	-12.5	0.0254226	23.7596	187
DATA	1617895232	80389022	41801	0	2021-04-08	17:20:32	24830.1	504.672	1994.9	40.0531	55.0003	27.9832	43.5633	0.00391085	13.6894	54.5005	-67.25	0.0254226	23.7596	233
DATA	1617895233	80389022	41805	0	2021-04-08	17:20:33	24827.9	502.713	1994.89	40.0539	55.0003	27.9852	43.5633	0.00389791	13.6893	54.5005	17.5	0.0254226	23.76	113
DATA	1617895234	80389022	41809	0	2021-04-08	17:20:34	24830.9	504.066	1994.65	40.0539	55.0003	27.984	43.5633	0.00390428	13.6899	54.5005	-109.75	0.0254226	23.76	204
DATA	1617895235	80389022	41813	0	2021-04-08	17:20:35	24830.2	503.731	1994.95	40.0543	55.0003	27.9836	43.5633	0.00390568	13.6899	54.5005	-171.5	0.0254226	23.7604	 36
DATA	1617895236	80389022	41817	0	2021-04-08	17:20:36	24827	503.821	1994.67	40.0531	55.0003	27.9827	43.5633	0.00390868	13.69	54.5005	-58.5	0.0254226	23.7607	 53
DATA	1617895237	80389022	41821	0	2021-04-08	17:20:37	24832.2	504.587	1995.03	40.0539	55.0003	27.9823	43.5633	0.00389203	13.6891	54.5005	-98	0.0254226	23.76	 45
DATA	1617895238	80040931	41825	0	2021-04-08	17:20:38	24828.6	502.773	1994.71	40.0552	55.0003	27.9823	43.5633	0.0038964	13.6901	54.5005	-130.75	0.0254226	23.76	185
DATA	1617895239	80040931	41829	0	2021-04-08	17:20:39	24827.9	505.802	1994.69	40.0548	55.0003	27.9832	43.5633	0.00390731	13.6893	54.5005	62	0.0254226	23.76	  9
DATA	1617895240	80040931	41833	0	2021-04-08	17:20:40	24827.1	503.857	1994.8	40.0539	55.0003	27.9844	43.5633	0.00390492	13.6892	54.5005	-121.75	0.0254226	23.7604	 26
DATA	1617895241	80040931	41837	0	2021-04-08	17:20:41	24825.2	504.255	1994.7	40.0535	55.0003	27.9844	43.5633	0.00391772	13.6898	54.5005	-181	0.0254226	23.76	 35
DATA	1617895242	80040931	41841	0	2021-04-08	17:20:42	24828.3	505.477	1994.94	40.0543	55.0003	27.9852	43.5633	0.00389743	13.6891	54.5005	-52	0.0254226	23.7604	142
DATA	1617895243	80040931	41845	0	2021-04-08	17:20:43	24825.5	503.282	1994.69	40.0527	55.0003	27.9856	43.5633	0.00391219	13.6899	54.5005	126.5	0.0254226	23.7596	  4
DATA	1617895244	80040931	41849	0	2021-04-08	17:20:44	24826.3	505.417	1994.43	40.0539	55.0003	27.9877	43.5633	0.00391208	13.6893	54.5005	-278.25	0.0254226	23.7604	 94
DATA	1617895245	80040931	41853	0	2021-04-08	17:20:45	24828	503.891	1994.87	40.0543	55.0003	27.9844	43.5633	0.00391024	13.6896	54.5005	-37.25	0.0254226	23.7607	200
DATA	1617895246	79701900	41857	0	2021-04-08	17:20:46	24825.5	504.523	1994.53	40.0539	55.0003	27.9865	43.5633	0.00391219	13.6893	54.5005	-194.25	0.0254226	23.76	  0
DATA	1617895247	79701900	41861	0	2021-04-08	17:20:47	24829.7	505.078	1995.07	40.0535	55.0003	27.9865	43.5633	0.00390851	13.6893	54.5005	-188	0.0254226	23.7596	226
DATA	1617895248	79701900	41865	0	2021-04-08	17:20:48	24828.1	502.374	1994.73	40.0535	55.0003	27.9856	43.5633	0.00389666	13.6897	54.5005	-21.75	0.0254226	23.7596	 75
DATA	1617895249	79701900	41869	0	2021-04-08	17:20:49	24829.9	505.673	1994.78	40.0535	55.0003	27.9844	43.5633	0.00391814	13.6901	54.5005	-192.25	0.0254226	23.7596	123
DATA	1617895250	79701900	41873	0	2021-04-08	17:20:50	24829.4	504.017	1995.08	40.0539	55.0003	27.984	43.5633	0.00391773	13.6896	54.5005	-181.75	0.0254226	23.7592	 50
DATA	1617895251	79701900	41877	0	2021-04-08	17:20:51	24830.1	504.703	1994.84	40.0535	55.0003	27.9832	43.5633	0.00392081	13.6902	54.5005	-47	0.0254226	23.7604	125
DATA	1617895252	79701900	41881	0	2021-04-08	17:20:52	24834.4	504.834	1994.96	40.0527	55.0003	27.9832	43.5633	0.00391042	13.69	54.5005	-73.25	0.0254226	23.76	 84
DATA	1617895253	79364061	41885	0	2021-04-08	17:20:53	24832	503.59	1994.55	40.0535	55.0003	27.9844	43.5633	0.00391409	13.6896	54.5005	-114.5	0.0254226	23.76	 51
DATA	1617895254	79364061	41889	0	2021-04-08	17:20:54	24835.4	505.821	1994.68	40.0535	55.0003	27.9827	43.5633	0.00391215	13.6893	54.5005	-186.5	0.0254226	23.76	211
DATA	1617895255	79364061	41893	0	2021-04-08	17:20:55	24834	504.459	1995.07	40.0543	55.0003	27.9832	43.5633	0.00391386	13.6895	54.5005	-57.25	0.0254226	23.76	114
DATA	1617895256	79364061	41897	0	2021-04-08	17:20:56	24835.9	505.239	1994.34	40.0543	55.0003	27.9836	43.5633	0.00392048	13.6895	54.5005	-148.25	0.0254226	23.7596	123
DATA	1617895257	79364061	41901	0	2021-04-08	17:20:57	24838.1	504.931	1995.17	40.0543	55.0003	27.9819	43.5633	0.00391334	13.6894	54.5005	-107.75	0.0254226	23.76	249
DATA	1617895258	79364061	41905	0	2021-04-08	17:20:58	24834.4	503.267	1994.44	40.0552	55.0003	27.9832	43.5633	0.00390353	13.6897	54.5005	-61.5	0.0254226	23.76	148
DATA	1617895259	79364061	41909	0	2021-04-08	17:20:59	24837.2	505.887	1995.05	40.0543	55.0003	27.9832	43.5633	0.00391353	13.6896	54.5005	-93.5	0.0254226	23.7596	 22
DATA	1617895260	79364061	41913	0	2021-04-08	17:21:00	24835	504.055	1995	40.0535	55.0003	27.9823	43.5633	0.00390971	13.6892	54.5005	-156.75	0.0254226	23.76	244
DATA	1617895261	79027891	41917	0	2021-04-08	17:21:01	24835.8	505.449	1994.43	40.0535	55.0003	27.9827	43.5633	0.00393139	13.6894	54.5005	-89	0.0254226	23.7604	167
DATA	1617895262	79027891	41921	0	2021-04-08	17:21:02	24840.7	504.5	1995.1	40.0548	55.0003	27.9836	43.5633	0.00392242	13.6893	54.5005	-43	0.0254226	23.7604	240
DATA	1617895263	79027891	41925	0	2021-04-08	17:21:03	24832.6	503.594	1994.36	40.0543	55.0003	27.9836	43.5633	0.00392138	13.6898	54.5005	-97.5	0.0254226	23.76	165
DATA	1617895264	79027891	41929	0	2021-04-08	17:21:04	24836.1	506.161	1994.97	40.0539	55.0003	27.9836	43.5633	0.00392564	13.6887	54.5005	-130.75	0.0254226	23.7604	111
DATA	1617895265	79027891	41933	0	2021-04-08	17:21:05	24834.4	503.935	1994.81	40.0535	55.0003	27.9815	43.5633	0.00391832	13.6903	54.5005	-86.25	0.0254226	23.7596	 54
DATA	1617895266	79027891	41937	0	2021-04-08	17:21:06	24834.9	505.792	1994.65	40.0543	55.0003	27.984	43.5633	0.00391559	13.6886	54.5005	10.25	0.0254226	23.7604	223
DATA	1617895267	79027891	41941	0	2021-04-08	17:21:07	24834.1	505.101	1994.97	40.0543	55.0003	27.9827	43.5633	0.00392163	13.6889	54.5005	-89	0.0254226	23.7604	161
DATA	1617895268	78690052	41945	0	2021-04-08	17:21:08	24835.3	504.356	1994.76	40.0543	55.0003	27.9819	43.5633	0.00391037	13.6897	54.5005	-182.75	0.0254226	23.7607	114
DATA	1617895269	78690052	41949	0	2021-04-08	17:21:09	24836.5	506.605	1994.92	40.0543	55.0003	27.9836	43.5633	0.00392214	13.6894	54.5005	-148.5	0.0254226	23.7596	 68
DATA	1617895270	78690052	41953	0	2021-04-08	17:21:10	24833.9	503.024	1994.69	40.0535	55.0003	27.9832	43.5633	0.00390533	13.6895	54.5005	146.5	0.0254226	23.7604	243
DATA	1617895271	78690052	41957	0	2021-04-08	17:21:11	24836.6	505.661	1994.69	40.0543	55.0003	27.9832	43.5633	0.0039165	13.6901	54.5005	-156.5	0.0254226	23.76	144
DATA	1617895272	78690052	41961	0	2021-04-08	17:21:12	24838.5	504.427	1994.97	40.0543	55.0003	27.9832	43.5633	0.00391606	13.6889	54.5005	15.75	0.0254226	23.7596	 16
DATA	1617895273	78690052	41965	0	2021-04-08	17:21:13	24839	504.57	1994.57	40.0535	55.0003	27.9844	43.5633	0.00391162	13.6892	54.5005	-89.25	0.0254226	23.76	 63
DATA	1617895274	78690052	41969	0	2021-04-08	17:21:14	24840.7	506.172	1994.95	40.0548	55.0003	27.9852	43.5633	0.00392443	13.6892	54.5005	-114.5	0.0254226	23.7596	 59
DATA	1617895275	78690052	41973	0	2021-04-08	17:21:15	24837	502.918	1994.7	40.0543	55.0003	27.9848	43.5633	0.00390698	13.6892	54.5005	-27.25	0.0254226	23.76	 71
DATA	1617895276	78350067	41977	0	2021-04-08	17:21:16	24840.8	506.22	1994.81	40.0543	55.0003	27.9836	43.5633	0.00392435	13.6892	54.5005	-144.5	0.0254226	23.7596	  4
DATA	1617895277	78350067	41981	0	2021-04-08	17:21:17	24839.3	504.903	1995.05	40.0543	55.0003	27.9827	43.5633	0.00391445	13.6899	54.5005	25.25	0.0254226	23.76	163
DATA	1617895278	78350067	41985	0	2021-04-08	17:21:18	24840.5	504.795	1994.76	40.0543	55.0003	27.9827	43.5633	0.00392274	13.6888	54.5005	-53.75	0.0254226	23.7607	 76
DATA	1617895279	78350067	41989	0	2021-04-08	17:21:19	24839.1	505.373	1994.83	40.0539	55.0003	27.9832	43.5633	0.00391071	13.6891	54.5005	-161.75	0.0254226	23.76	 11
DATA	1617895280	78350067	41993	0	2021-04-08	17:21:20	24838.5	503.553	1994.71	40.0535	55.0003	27.984	43.5633	0.00391243	13.6892	54.5005	-156.75	0.0254226	23.76	197
DATA	1617895281	78350067	41997	0	2021-04-08	17:21:21	24839.7	505.86	1995.08	40.0539	55.0003	27.9836	43.5633	0.00392716	13.6892	54.5005	-48.75	0.0254226	23.7596	 31
DATA	1617895282	78350067	42001	0	2021-04-08	17:21:22	24840.5	505.009	1994.86	40.0543	55.0003	27.9844	43.5633	0.00392108	13.6888	54.5005	-144.75	0.0254226	23.7596	 87
DATA	1617895283	78007936	42005	0	2021-04-08	17:21:23	24840.2	505.896	1994.69	40.0543	55.0003	27.9852	43.5633	0.0039317	13.6901	54.5005	-184.25	0.0254226	23.76	191
DATA	1617895284	78007936	42009	0	2021-04-08	17:21:24	24840.1	505.814	1995.11	40.0535	55.0003	27.9852	43.5633	0.00390819	13.6898	54.5005	-216.25	0.0254226	23.76	241
DATA	1617895285	78007936	42013	0	2021-04-08	17:21:25	24836.3	504.629	1994.45	40.0539	55.0003	27.9852	43.5633	0.00390851	13.6894	54.5005	-6	0.0254226	23.76	  2
DATA	1617895286	78007936	42017	0	2021-04-08	17:21:26	24838.2	505.826	1994.96	40.0539	55.0003	27.9848	43.5633	0.00392298	13.6895	54.5005	-158.5	0.0254226	23.7596	 85
DATA	1617895287	78007936	42021	0	2021-04-08	17:21:27	24839.2	504.664	1994.85	40.0543	55.0003	27.9819	43.5633	0.00391123	13.6889	54.5005	-150.5	0.0254226	23.76	200
DATA	1617895288	78007936	42025	0	2021-04-08	17:21:28	24839.2	505.704	1994.7	40.0539	55.0003	27.9823	43.5633	0.0039163	13.6896	54.5005	-74	0.0254226	23.7596	 69
DATA	1617895289	78007936	42029	0	2021-04-08	17:21:29	24839.5	504.777	1995.02	40.0539	55.0003	27.9823	43.5633	0.0039185	13.6896	54.5005	-134	0.0254226	23.7596	180
DATA	1617895290	78007936	42033	0	2021-04-08	17:21:30	24838.6	504.207	1994.5	40.0539	55.0003	27.9827	43.5633	0.00391827	13.6889	54.5005	-81	0.0254226	23.7596	112
DATA	1617895291	77676057	42037	0	2021-04-08	17:21:31	24841.1	505.487	1994.96	40.0535	55.0003	27.9811	43.5633	0.0039183	13.6901	54.5005	-129.25	0.0254226	23.7596	 45
DATA	1617895292	77676057	42041	0	2021-04-08	17:21:32	24839.1	502.977	1994.53	40.0543	55.0003	27.9844	43.5633	0.00391523	13.6895	54.5005	-27	0.0254226	23.76	 53
DATA	1617895293	77676057	42045	0	2021-04-08	17:21:33	24842.9	505.981	1994.68	40.0543	55.0003	27.9844	43.5633	0.00392246	13.6898	54.5005	-116	0.0254226	23.7604	218
DATA	1617895294	77676057	42049	0	2021-04-08	17:21:34	24842	504.172	1995	40.0527	55.0003	27.9848	43.5633	0.00391441	13.6895	54.5005	-223.75	0.0254226	23.7604	109
DATA	1617895295	77676057	42053	0	2021-04-08	17:21:35	24841	504.998	1994.71	40.0543	55.0003	27.9856	43.5633	0.00392256	13.6893	54.5005	14.25	0.0254226	23.76	 70
DATA	1617895296	77676057	42057	0	2021-04-08	17:21:36	24842.9	506.187	1994.92	40.0543	55.0003	27.9848	43.5633	0.00391873	13.6898	54.5005	-240.5	0.0254226	23.76	229
DATA	1617895297	77676057	42061	0	2021-04-08	17:21:37	24841	503.739	1994.76	40.0543	55.0003	27.9844	43.5633	0.00391979	13.6895	54.5005	-125.5	0.0254226	23.76	126
DATA	1617895298	77330112	42065	0	2021-04-08	17:21:38	24842.1	506.457	1994.91	40.0552	55.0003	27.9848	43.5633	0.00391901	13.6892	54.5005	-199.5	0.0254226	23.76	201
DATA	1617895299	77330112	42069	0	2021-04-08	17:21:39	24840.9	504.395	1994.93	40.0548	55.0003	27.9856	43.5633	0.00392782	13.6894	54.5005	-71.5	0.0254226	23.7604	 13
DATA	1617895300	77330112	42073	0	2021-04-08	17:21:40	24839.8	505.936	1994.65	40.0539	55.0003	27.9848	43.5633	0.00391868	13.6894	54.5005	-150.25	0.0254226	23.7604	 92
DATA	1617895301	77330112	42077	0	2021-04-08	17:21:41	24841.8	506.128	1995.03	40.0531	55.0003	27.9848	43.5633	0.00391955	13.6893	54.5005	-180.5	0.0254226	23.76	175
DATA	1617895302	77330112	42081	0	2021-04-08	17:21:42	24839.9	503.635	1994.7	40.0552	55.0003	27.9836	43.5633	0.00391357	13.6897	54.5005	-97.75	0.0254226	23.7596	  3
DATA	1617895303	77330112	42085	0	2021-04-08	17:21:43	24843.5	506.215	1994.89	40.0543	55.0003	27.9836	43.5633	0.00392995	13.6896	54.5005	-66.5	0.0254226	23.7604	250
DATA	1617895304	77330112	42089	0	2021-04-08	17:21:44	24840.2	504.089	1994.87	40.0543	55.0003	27.9848	43.5633	0.00390971	13.69	54.5005	-7.5	0.0254226	23.7604	 87
DATA	1617895305	77330112	42093	0	2021-04-08	17:21:45	24840	505.5	1994.49	40.0539	55.0003	27.9827	43.5633	0.00392089	13.6902	54.5005	-224	0.0254226	23.76	135
DATA	1617895306	76989889	42097	0	2021-04-08	17:21:46	24841.3	506.475	1994.87	40.0552	55.0003	27.9832	43.5633	0.00392569	13.6891	54.5005	-3.75	0.0254226	23.76	187
DATA	1617895307	76989889	42101	0	2021-04-08	17:21:47	24839.5	503.931	1994.64	40.0535	55.0003	27.9836	43.5633	0.00392565	13.6891	54.5005	-57	0.0254226	23.7596	187
DATA	1617895308	76989889	42105	0	2021-04-08	17:21:48	24842.9	507.463	1994.88	40.0543	55.0003	27.984	43.5633	0.00393974	13.6889	54.5005	-203.25	0.0254226	23.76	239
DATA	1617895309	76989889	42109	0	2021-04-08	17:21:49	24842	504.603	1994.97	40.0539	55.0003	27.9832	43.5633	0.0039127	13.6892	54.5005	-114.25	0.0254226	23.76	123
DATA	1617895310	76989889	42113	0	2021-04-08	17:21:50	24845	506.894	1994.84	40.0535	55.0003	27.9827	43.5633	0.00392867	13.6892	54.5005	-144.25	0.0254226	23.7596	 33
DATA	1617895311	76989889	42117	0	2021-04-08	17:21:51	24844.7	505.033	1994.82	40.0539	55.0003	27.9827	43.5633	0.00391797	13.689	54.5005	-136.25	0.0254226	23.7604	 67
DATA	1617895312	76989889	42121	0	2021-04-08	17:21:52	24843.4	506.36	1994.58	40.0543	55.0003	27.9832	43.5633	0.00394065	13.6886	54.5005	-153	0.0254226	23.7604	160
DATA	1617895313	76653003	42125	0	2021-04-08	17:21:53	24845.4	506.574	1995.17	40.0539	55.0003	27.9827	43.5633	0.00392538	13.6895	54.5005	-125.5	0.0254226	23.7604	 39
DATA	1617895314	76653003	42129	0	2021-04-08	17:21:54	24845.8	503.618	1994.74	40.0543	55.0003	27.9827	43.5633	0.0039178	13.6896	54.5005	-49.25	0.0254226	23.7596	 10
DATA	1617895315	76653003	42133	0	2021-04-08	17:21:55	24847	505.949	1994.95	40.0548	55.0003	27.9807	43.5633	0.00393344	13.6896	54.5005	50.5	0.0254226	23.7596	121
DATA	1617895316	76653003	42137	0	2021-04-08	17:21:56	24843.8	505.352	1994.9	40.0539	55.0003	27.9827	43.5633	0.00392293	13.6896	54.5005	-112.5	0.0254226	23.7592	252
DATA	1617895317	76653003	42141	0	2021-04-08	17:21:57	24843.7	505.657	1994.73	40.0543	55.0003	27.9832	43.5633	0.00392605	13.6888	54.5005	-110	0.0254226	23.76	 87
DATA	1617895318	76653003	42145	0	2021-04-08	17:21:58	24843.5	505.099	1994.96	40.0548	55.0003	27.9827	43.5633	0.0039104	13.6896	54.5005	-43.75	0.0254226	23.7596	 13
DATA	1617895319	76653003	42149	0	2021-04-08	17:21:59	24842.5	504.098	1994.46	40.0548	55.0003	27.9827	43.5633	0.00391721	13.6902	54.5005	-170.75	0.0254226	23.7596	102
DATA	1617895320	76653003	42153	0	2021-04-08	17:22:00	24846	507.394	1995.17	40.0531	55.0003	27.9815	43.5633	0.00393491	13.6893	54.5005	-3.75	0.0254226	23.7604	131
DATA	1617895321	76319932	42157	0	2021-04-08	17:22:01	24843.5	504.885	1995.23	40.0552	55.0003	27.984	43.5633	0.00391411	13.6893	54.5005	-91.75	0.0254226	23.76	140
DATA	1617895322	76319932	42161	0	2021-04-08	17:22:02	24843.7	507.004	1994.7	40.0539	55.0003	27.9827	43.5633	0.0039347	13.6897	54.5005	-72.25	0.0254226	23.76	 93
DATA	1617895323	76319932	42165	0	2021-04-08	17:22:03	24844.5	506.134	1995.06	40.0543	55.0003	27.9832	43.5633	0.00393394	13.6893	54.5005	-89	0.0254226	23.76	 48
DATA	1617895324	76319932	42169	0	2021-04-08	17:22:04	24841.1	505.11	1994.8	40.0548	55.0003	27.9815	43.5633	0.00391881	13.689	54.5005	-181.25	0.0254226	23.7596	199
DATA	1617895325	76319932	42173	0	2021-04-08	17:22:05	24846.8	506.721	1994.98	40.0539	55.0003	27.9799	43.5633	0.00394709	13.6897	54.5005	-47	0.0254226	23.76	 84
DATA	1617895326	76319932	42177	0	2021-04-08	17:22:06	24843.9	504.916	1994.77	40.0539	55.0003	27.9795	43.5633	0.00392726	13.6895	54.5005	-130.25	0.0254226	23.7596	124
